,Participant ID,Urban/Rural,Age Group,Marital Status,sex,Kids under 14,Feeling Rushed,Sleep duration
8727,18727,1,2,1,1,2,1,555
8728,18728,1,6,3,2,0,5,330
8729,18729,1,3,1,1,0,1,315
8730,18730,1,4,1,1,1,1,480
8731,18731,1,3,5,1,1,1,570
8732,18732,2,5,1,1,0,1,570
8733,18733,1,7,3,1,0,4,730
8734,18734,1,4,6,2,0,1,420
8735,18735,1,6,5,2,0,6,780
8736,18736,1,6,6,1,0,6,580
8737,18737,1,6,1,1,0,6,450
8738,18738,2,5,1,2,0,2,680
8739,18739,2,3,4,2,2,2,580
8740,18740,1,3,1,2,2,1,620
8741,18741,1,5,5,2,0,1,390
8742,18742,1,6,1,2,0,1,555
8743,18743,1,5,5,1,0,2,575
8744,18744,1,7,3,2,0,5,735
8745,18745,1,5,5,2,0,4,480
8746,18746,1,3,1,1,2,2,420
8747,18747,1,6,3,2,0,6,510
8748,18748,2,3,1,1,3,1,310
8749,18749,1,6,6,1,0,3,450
8750,18750,1,6,1,2,0,3,810
8751,18751,1,2,6,2,0,1,640
8752,18752,1,4,1,1,0,2,320
8753,18753,2,5,1,2,0,1,475
8754,18754,2,4,1,2,1,6,450
8755,18755,1,3,6,1,0,1,510
8756,18756,1,3,6,2,1,1,525
8757,18757,2,3,1,2,3,1,575
8758,18758,1,3,1,1,1,6,555
8759,18759,2,2,2,1,0,2,415
8760,18760,1,1,6,1,1,6,680
8761,18761,1,4,1,2,0,2,720
8762,18762,1,6,1,1,0,5,650
8763,18763,1,5,6,2,0,1,630
8764,18764,1,3,6,1,0,1,390
8765,18765,1,2,6,2,2,1,510
8766,18766,1,5,6,2,0,2,660
8767,18767,2,6,6,1,0,6,480
8768,18768,1,5,4,1,0,1,480
8769,18769,1,3,6,2,0,5,630
8770,18770,1,6,5,2,0,6,735
8771,18771,1,3,4,1,0,2,480
8772,18772,1,5,6,2,0,3,650
8773,18773,2,6,1,1,0,6,600
8774,18774,2,5,1,2,0,2,510
8775,18775,1,3,2,1,1,1,300
8776,18776,1,3,2,2,1,1,420
8777,18777,2,2,2,1,1,1,630
8778,18778,1,4,1,2,0,2,585
8779,18779,1,3,6,1,0,6,510
8780,18780,2,3,2,1,0,2,540
8781,18781,2,5,3,2,0,3,540
8782,18782,1,5,2,2,0,2,540
8783,18783,1,4,1,2,0,1,180
8784,18784,1,5,6,2,0,2,480
8785,18785,1,5,5,2,0,2,480
8786,18786,2,2,6,1,0,4,540
8787,18787,2,4,2,1,0,2,780
8788,18788,2,7,3,2,0,4,620
8789,18789,1,4,1,2,0,6,390
8790,18790,1,6,1,1,0,6,390
8791,18791,1,7,3,2,0,6,450
8792,18792,2,6,1,2,0,5,645
8793,18793,2,1,2,2,0,3,510
8794,18794,1,3,1,2,0,1,540
8795,18795,1,2,1,2,1,2,465
8796,18796,1,2,6,1,0,2,540
8797,18797,1,3,1,2,0,1,565
8798,18798,1,4,1,1,2,2,640
8799,18799,3,5,1,2,0,2,580
8800,18800,1,7,3,2,0,6,500
8801,18801,3,5,6,1,0,3,450
8802,18802,1,4,1,2,2,1,440
8803,18803,1,5,5,1,0,3,540
8804,18804,2,3,2,2,1,2,490
8805,18805,1,1,6,2,1,4,645
8806,18806,1,2,6,2,0,2,480
8807,18807,1,2,1,2,0,1,390
8808,18808,2,4,2,2,1,1,420
8809,18809,1,6,5,1,0,6,240
8810,18810,2,2,6,2,1,1,570
8811,18811,1,6,1,2,0,4,570
8812,18812,1,6,6,2,0,2,445
8813,18813,2,6,1,2,0,3,560
8814,18814,1,6,1,2,0,6,620
8815,18815,1,4,2,2,0,1,600
8816,18816,1,5,1,2,0,1,450
8817,18817,2,6,5,2,0,6,720
8818,18818,1,3,2,2,0,2,725
8819,18819,1,7,3,2,0,3,540
8820,18820,2,5,1,2,0,2,540
8821,18821,1,3,1,1,1,1,480
8822,18822,1,5,2,1,0,1,450
8823,18823,2,1,6,1,0,1,255
8824,18824,1,7,5,2,0,6,680
8825,18825,1,7,1,2,0,6,570
8826,18826,1,4,6,1,0,2,475
8827,18827,1,7,3,2,0,4,690
8828,18828,1,2,6,1,0,1,535
8829,18829,2,4,1,1,0,2,530
8830,18830,2,1,6,2,0,2,650
8831,18831,2,5,5,2,2,2,315
8832,18832,1,7,1,2,0,2,690
8833,18833,3,5,1,1,0,2,540
8834,18834,2,2,1,2,1,1,370
8835,18835,1,3,2,1,0,4,400
8836,18836,2,1,6,1,2,3,500
8837,18837,1,5,1,1,0,2,540
8838,18838,1,6,3,2,0,5,480
8839,18839,3,5,5,2,0,2,380
8840,18840,1,3,1,2,1,4,470
8841,18841,2,7,1,2,0,6,570
8842,18842,1,3,1,1,2,4,405
8843,18843,1,7,1,2,0,6,690
8844,18844,2,5,1,2,0,1,540
8845,18845,1,6,1,2,0,6,540
8846,18846,1,5,5,1,0,6,660
8847,18847,1,4,5,2,0,1,460
8848,18848,2,5,3,2,0,4,630
8849,18849,3,4,6,2,0,2,480
8850,18850,1,2,6,2,0,1,155
8851,18851,1,5,1,1,0,4,900
8852,18852,2,5,1,1,0,3,440
8853,18853,2,6,6,1,0,3,485
8854,18854,2,6,1,1,0,4,510
8855,18855,1,7,1,1,0,6,835
8856,18856,1,5,6,2,0,6,540
8857,18857,2,4,1,2,2,3,470
8858,18858,1,7,1,1,0,6,240
8859,18859,1,4,1,2,0,3,480
8860,18860,1,1,6,2,0,1,525
8861,18861,1,4,2,1,3,1,420
8862,18862,1,2,1,1,0,2,420
8863,18863,1,4,1,2,0,2,515
8864,18864,3,2,1,1,0,2,345
8865,18865,1,3,2,2,1,2,390
8866,18866,2,5,6,2,0,6,510
8867,18867,1,2,1,1,3,1,840
8868,18868,2,6,1,2,0,6,600
8869,18869,1,7,1,2,0,2,600
8870,18870,2,7,1,1,0,6,540
8871,18871,1,4,6,2,0,2,105
8872,18872,1,7,5,1,0,4,690
8873,18873,1,6,1,1,0,6,450
8874,18874,1,1,6,2,0,1,510
8875,18875,1,7,6,2,0,3,480
8876,18876,2,7,1,1,0,1,450
8877,18877,3,6,3,2,0,6,510
8878,18878,1,7,3,2,0,1,405
8879,18879,1,3,1,1,0,3,645
8880,18880,1,6,1,2,0,3,560
8881,18881,1,3,1,2,2,1,450
8882,18882,1,5,1,2,0,3,545
8883,18883,2,3,1,2,1,3,1020
8884,18884,2,5,3,2,0,3,480
8885,18885,1,4,1,2,1,2,375
8886,18886,1,7,5,2,0,6,710
8887,18887,2,6,2,1,0,6,590
8888,18888,1,7,3,2,0,4,375
8889,18889,1,7,1,1,0,6,540
8890,18890,1,1,6,1,0,1,450
8891,18891,1,5,1,2,0,2,495
8892,18892,1,6,5,1,0,3,600
8893,18893,1,3,1,1,2,2,600
8894,18894,1,4,1,2,2,1,450
8895,18895,1,2,1,2,2,4,480
8896,18896,1,5,1,2,0,1,390
8897,18897,1,3,1,1,2,1,540
8898,18898,1,6,5,2,0,3,430
8899,18899,2,4,1,1,0,3,480
8900,18900,1,7,1,1,0,4,315
8901,18901,3,3,1,2,0,1,430
8902,18902,2,6,1,1,0,3,480
8903,18903,1,1,6,2,0,2,480
8904,18904,1,1,6,2,0,1,330
8905,18905,1,7,1,1,0,4,585
8906,18906,1,2,6,1,0,2,905
8907,18907,2,2,1,2,0,2,495
8908,18908,1,5,1,1,0,2,465
8909,18909,1,6,1,2,0,1,540
8910,18910,1,7,5,2,0,5,480
8911,18911,1,5,1,2,0,5,510
8912,18912,1,6,6,2,0,6,510
8913,18913,1,3,5,2,1,1,570
8914,18914,1,1,6,2,0,2,300
8915,18915,2,4,2,1,0,1,480
8916,18916,1,3,1,1,2,3,420
8917,18917,2,3,1,1,0,1,330
8918,18918,1,4,4,1,1,1,570
8919,18919,1,6,1,1,0,1,460
8920,18920,2,4,6,2,0,1,765
8921,18921,1,5,1,2,0,3,605
8922,18922,1,6,2,1,0,4,720
8923,18923,2,4,6,1,0,6,590
8924,18924,1,7,1,1,0,4,575
8925,18925,1,3,1,1,1,1,450
8926,18926,2,6,6,1,0,2,645
8927,18927,2,5,1,2,0,2,530
8928,18928,1,1,6,2,1,3,670
8929,18929,1,5,1,2,0,1,600
8930,18930,1,4,6,2,0,1,525
8931,18931,1,6,1,1,0,6,450
8932,18932,1,7,6,1,0,6,525
8933,18933,1,4,2,1,0,1,630
8934,18934,2,5,1,2,0,5,525
8935,18935,1,2,6,2,0,2,530
8936,18936,1,1,6,2,0,2,630
8937,18937,2,6,1,1,0,3,675
8938,18938,2,6,1,2,0,2,570
8939,18939,1,4,3,2,0,2,460
8940,18940,2,5,1,1,0,6,555
8941,18941,1,4,5,2,0,2,610
8942,18942,1,7,3,2,0,6,600
8943,18943,2,4,5,1,0,1,655
8944,18944,1,2,1,2,0,2,510
8945,18945,3,2,6,1,0,3,710
8946,18946,1,5,4,2,1,2,180
8947,18947,1,4,1,1,0,3,660
8948,18948,1,5,1,1,0,3,510
8949,18949,1,5,6,1,0,3,540
8950,18950,1,4,1,1,1,1,690
8951,18951,1,5,1,2,0,6,480
8952,18952,1,5,1,2,0,6,540
8953,18953,1,6,3,2,0,4,470
8954,18954,1,6,5,2,0,3,600
8955,18955,1,2,1,2,2,1,270
8956,18956,1,6,3,2,0,2,450
8957,18957,1,3,1,1,0,1,610
8958,18958,2,5,1,2,0,3,480
8959,18959,1,4,1,1,0,6,600
8960,18960,1,1,6,2,0,2,600
8961,18961,1,4,6,1,0,2,315
8962,18962,1,4,6,1,0,1,400
8963,18963,2,6,1,1,0,2,645
8964,18964,1,6,1,2,0,4,645
8965,18965,1,4,1,2,0,2,455
8966,18966,1,1,6,1,0,2,480
8967,18967,1,5,5,2,0,1,440
8968,18968,1,4,5,2,0,1,495
8969,18969,1,6,3,2,0,6,450
8970,18970,1,7,1,1,0,6,540
8971,18971,1,7,1,1,0,4,510
8972,18972,1,5,5,1,0,6,570
8973,18973,1,2,1,2,0,1,355
8974,18974,1,4,5,2,2,1,405
8975,18975,1,4,2,2,0,1,445
8976,18976,1,7,6,1,0,6,750
8977,18977,1,2,6,1,0,2,570
8978,18978,2,5,3,1,0,6,510
8979,18979,1,7,3,2,0,3,420
8980,18980,1,4,1,2,0,1,460
8981,18981,1,5,2,1,0,6,750
8982,18982,1,7,1,1,0,6,555
8983,18983,1,6,1,1,0,6,570
8984,18984,1,3,1,2,0,1,330
8985,18985,1,5,1,1,0,1,400
8986,18986,1,5,6,2,0,5,540
8987,18987,1,5,1,2,0,2,480
8988,18988,1,7,3,2,0,6,975
8989,18989,1,5,1,2,0,2,560
8990,18990,1,5,1,1,0,3,540
8991,18991,2,5,1,2,0,3,480
8992,18992,2,6,5,2,0,3,390
8993,18993,1,4,6,2,0,1,405
8994,18994,1,3,5,1,0,1,380
8995,18995,1,2,1,2,0,1,390
8996,18996,2,4,1,2,0,2,660
8997,18997,2,2,1,2,1,2,550
8998,18998,2,1,1,1,2,97,450
8999,18999,2,6,1,2,0,6,525
9000,19000,1,5,1,1,0,1,540
9001,19001,1,3,1,1,0,1,360
9002,19002,2,6,1,1,0,4,420
9003,19003,1,5,1,1,1,1,390
9004,19004,1,5,5,1,0,6,510
9005,19005,1,5,6,1,0,6,540
9006,19006,2,5,6,1,0,5,480
9007,19007,1,3,1,2,0,2,450
9008,19008,1,5,6,1,0,3,630
9009,19009,1,1,6,1,1,4,745
9010,19010,3,6,3,2,0,3,510
9011,19011,1,3,1,1,2,1,510
9012,19012,1,5,1,1,0,1,750
9013,19013,1,2,1,2,2,2,455
9014,19014,1,7,3,2,0,2,540
9015,19015,1,3,1,2,2,1,305
9016,19016,1,6,3,1,0,6,690
9017,19017,1,5,6,2,0,2,600
9018,19018,1,5,1,2,0,4,495
9019,19019,1,6,3,1,0,5,585
9020,19020,1,6,6,2,0,2,570
9021,19021,1,5,5,2,0,6,390
9022,19022,1,7,3,2,0,4,470
9023,19023,1,6,1,1,0,6,790
9024,19024,1,3,1,1,2,3,530
9025,19025,1,4,1,2,0,1,420
9026,19026,2,5,1,2,0,2,360
9027,19027,1,7,3,1,0,3,750
9028,19028,1,7,5,2,0,1,555
9029,19029,1,6,2,1,0,6,780
9030,19030,2,4,4,2,0,1,390
9031,19031,1,7,6,1,0,3,540
9032,19032,1,4,6,1,0,97,290
9033,19033,1,3,1,2,1,2,685
9034,19034,1,6,1,1,0,2,465
9035,19035,2,1,6,1,0,2,390
9036,19036,1,7,5,1,0,6,410
9037,19037,1,6,3,2,0,3,375
9038,19038,2,5,1,2,0,4,555
9039,19039,2,6,1,1,0,1,480
9040,19040,1,7,3,1,0,4,560
9041,19041,1,2,1,2,1,1,405
9042,19042,1,2,2,2,1,2,615
9043,19043,1,3,6,1,0,2,510
9044,19044,1,4,1,1,0,6,435
9045,19045,1,6,1,2,0,5,650
9046,19046,2,4,1,1,0,1,795
9047,19047,1,1,6,2,0,3,555
9048,19048,1,1,6,1,0,2,630
9049,19049,1,3,2,1,1,2,690
9050,19050,1,3,5,2,0,1,470
9051,19051,1,4,1,2,0,3,500
9052,19052,2,4,1,1,0,1,480
9053,19053,1,5,2,2,0,1,460
9054,19054,1,3,1,2,2,1,420
9055,19055,1,2,6,1,0,1,300
9056,19056,1,3,1,1,2,1,360
9057,19057,2,5,1,2,0,1,510
9058,19058,2,4,1,1,0,6,525
9059,19059,1,2,1,2,0,1,545
9060,19060,1,3,1,2,2,2,500
9061,19061,1,6,1,1,0,4,465
9062,19062,2,4,1,1,0,2,590
9063,19063,2,2,2,1,0,3,685
9064,19064,1,3,1,2,2,2,405
9065,19065,1,5,5,2,0,3,585
9066,19066,3,6,1,1,0,3,390
9067,19067,1,3,4,1,0,2,780
9068,19068,1,2,2,1,0,3,285
9069,19069,1,2,2,2,0,2,600
9070,19070,1,1,6,1,0,2,600
9071,19071,2,1,6,2,0,2,555
9072,19072,1,7,3,2,0,6,580
9073,19073,1,7,3,2,0,3,675
9074,19074,1,2,6,2,0,2,360
9075,19075,1,3,6,2,0,2,300
9076,19076,1,5,1,2,0,6,690
9077,19077,1,1,6,2,2,2,1040
9078,19078,1,7,1,1,0,6,555
9079,19079,1,1,6,1,1,5,645
9080,19080,2,7,3,2,0,2,510
9081,19081,1,4,5,1,0,4,420
9082,19082,1,2,6,2,2,1,540
9083,19083,1,3,1,1,3,3,525
9084,19084,1,7,3,2,0,6,840
9085,19085,1,2,1,2,0,1,530
9086,19086,1,5,1,1,0,3,490
9087,19087,1,1,2,2,0,1,570
9088,19088,1,3,6,1,0,1,375
9089,19089,1,6,1,2,0,4,450
9090,19090,1,1,6,1,0,2,690
9091,19091,2,5,1,1,0,1,450
9092,19092,1,3,1,1,0,1,600
9093,19093,1,4,1,1,2,2,390
9094,19094,3,6,3,1,0,6,420
9095,19095,2,3,2,2,0,2,405
9096,19096,1,3,2,2,0,1,480
9097,19097,1,1,6,1,1,2,520
9098,19098,1,7,3,2,0,6,1010
9099,19099,2,3,1,2,3,2,315
9100,19100,1,4,1,1,2,1,635
9101,19101,1,5,2,2,0,2,655
9102,19102,1,6,6,2,0,3,420
9103,19103,1,5,3,2,0,1,630
9104,19104,1,7,1,2,0,1,680
9105,19105,1,3,1,1,0,1,440
9106,19106,1,3,1,1,2,1,510
9107,19107,1,6,1,1,0,5,525
9108,19108,3,5,1,1,0,4,440
9109,19109,1,5,2,1,0,1,345
9110,19110,1,3,1,1,1,2,275
9111,19111,2,7,1,2,0,3,570
9112,19112,1,6,1,2,0,5,470
9113,19113,2,3,1,2,0,5,540
9114,19114,1,2,2,1,2,2,520
9115,19115,2,5,1,2,0,1,600
9116,19116,1,5,1,1,0,1,500
9117,19117,1,6,6,2,0,4,530
9118,19118,1,1,6,2,1,2,780
9119,19119,1,2,6,2,2,1,500
9120,19120,1,6,1,2,0,5,555
9121,19121,1,4,1,1,2,2,400
9122,19122,1,2,1,2,1,4,510
9123,19123,2,3,1,1,3,1,590
9124,19124,1,6,3,2,0,6,530
9125,19125,1,4,5,2,0,1,450
9126,19126,1,4,1,2,0,1,640
9127,19127,1,5,5,2,0,2,630
9128,19128,1,1,2,2,0,3,495
9129,19129,1,5,3,2,0,2,465
9130,19130,1,6,1,2,0,2,545
9131,19131,1,6,1,1,0,4,390
9132,19132,1,6,3,2,0,4,465
9133,19133,1,1,6,2,1,2,600
9134,19134,1,3,1,2,0,3,510
9135,19135,1,4,1,1,1,1,475
9136,19136,1,7,1,2,0,3,600
9137,19137,1,4,6,2,0,6,735
9138,19138,1,5,1,1,0,2,450
9139,19139,1,2,1,1,0,1,420
9140,19140,1,6,1,2,0,4,515
9141,19141,2,4,5,1,0,2,510
9142,19142,2,6,1,1,0,4,480
9143,19143,2,7,1,2,0,1,570
9144,19144,1,5,1,1,0,6,570
9145,19145,1,1,6,2,1,2,600
9146,19146,2,5,3,1,0,6,765
9147,19147,1,7,5,2,0,2,550
9148,19148,1,3,1,2,3,1,500
9149,19149,1,3,2,2,0,1,395
9150,19150,1,4,1,1,0,1,570
9151,19151,1,7,3,2,0,4,300
9152,19152,2,6,1,1,0,6,420
9153,19153,1,5,2,2,0,1,680
9154,19154,1,6,1,1,0,1,465
9155,19155,1,7,3,2,0,5,585
9156,19156,1,5,1,2,0,2,345
9157,19157,1,2,1,1,0,2,335
9158,19158,1,5,2,2,0,2,585
9159,19159,1,1,6,1,1,2,600
9160,19160,1,3,1,2,0,1,780
9161,19161,1,6,5,2,0,6,530
9162,19162,2,6,3,1,0,6,560
9163,19163,1,7,1,1,0,6,560
9164,19164,1,6,5,2,0,5,530
9165,19165,1,7,1,2,0,2,480
9166,19166,1,6,1,2,0,4,420
9167,19167,1,5,1,2,0,4,600
9168,19168,1,2,5,2,1,1,600
9169,19169,1,4,1,1,0,2,415
9170,19170,1,5,6,1,0,3,510
9171,19171,1,6,6,2,0,6,540
9172,19172,1,4,1,2,0,6,660
9173,19173,2,3,6,2,2,1,600
9174,19174,1,3,1,2,0,1,480
9175,19175,1,3,1,1,2,1,445
9176,19176,1,7,3,1,0,6,660
9177,19177,1,1,6,1,2,1,495
9178,19178,1,2,6,2,0,2,660
9179,19179,1,6,6,2,0,6,560
9180,19180,1,7,3,2,0,6,600
9181,19181,1,2,6,2,1,2,525
9182,19182,1,6,1,2,0,3,480
9183,19183,1,3,5,1,0,2,600
9184,19184,2,5,6,1,0,3,480
9185,19185,1,2,1,1,1,2,570
9186,19186,3,5,5,1,0,1,420
9187,19187,2,5,3,2,0,5,465
9188,19188,1,2,1,2,0,3,455
9189,19189,1,3,6,2,1,1,480
9190,19190,1,6,1,1,0,6,530
9191,19191,1,2,1,2,0,2,540
9192,19192,1,4,1,2,0,3,490
9193,19193,1,4,1,1,3,3,495
9194,19194,1,5,1,2,0,2,555
9195,19195,1,5,5,2,0,1,480
9196,19196,2,4,1,1,2,1,490
9197,19197,1,4,6,2,0,6,480
9198,19198,1,2,6,1,0,6,465
9199,19199,1,2,1,2,0,2,510
9200,19200,2,5,3,2,0,2,375
9201,19201,1,7,3,2,0,6,540
9202,19202,1,3,1,2,0,3,540
9203,19203,1,2,1,1,1,4,750
9204,19204,1,7,3,2,0,3,525
9205,19205,1,5,1,2,0,3,450
9206,19206,1,1,6,1,0,2,570
9207,19207,1,5,1,1,0,1,450
9208,19208,1,2,6,2,0,1,385
9209,19209,1,6,1,1,0,6,510
9210,19210,1,7,6,1,0,6,315
9211,19211,1,2,6,2,2,2,450
9212,19212,1,5,1,2,0,1,1080
9213,19213,1,5,3,2,0,3,460
9214,19214,2,4,6,2,0,1,460
9215,19215,1,2,1,1,1,1,390
9216,19216,1,5,1,2,0,5,775
9217,19217,1,2,1,1,0,3,600
9218,19218,1,1,6,1,0,2,855
9219,19219,2,6,1,1,0,4,545
9220,19220,2,7,3,2,0,6,630
9221,19221,1,3,1,2,2,1,500
9222,19222,1,5,1,2,0,2,720
9223,19223,1,5,1,1,0,3,500
9224,19224,1,5,1,2,0,4,630
9225,19225,1,5,1,1,0,1,270
9226,19226,1,5,2,1,0,4,470
9227,19227,1,5,1,1,0,2,530
9228,19228,1,5,5,2,0,3,210
9229,19229,1,4,1,1,0,6,540
9230,19230,1,5,1,2,0,2,525
9231,19231,2,5,1,2,0,6,540
9232,19232,1,3,1,2,1,1,580
9233,19233,1,4,1,1,0,2,450
9234,19234,1,2,1,2,0,6,570
9235,19235,3,5,1,2,0,2,495
9236,19236,1,2,1,2,2,1,360
9237,19237,1,6,1,2,0,4,510
9238,19238,2,6,1,2,0,1,650
9239,19239,1,4,6,2,0,1,450
9240,19240,1,1,6,1,0,2,590
9241,19241,1,3,1,1,2,2,570
9242,19242,2,4,1,2,2,1,645
9243,19243,1,5,3,1,0,2,630
9244,19244,2,4,5,1,0,3,815
9245,19245,1,1,6,2,0,2,715
9246,19246,1,3,1,1,2,1,520
9247,19247,1,1,6,1,0,5,550
9248,19248,2,5,6,1,0,6,540
9249,19249,1,7,5,1,0,4,540
9250,19250,2,6,1,1,0,6,450
9251,19251,2,7,3,2,0,2,400
9252,19252,1,2,2,2,1,2,475
9253,19253,1,3,1,2,0,2,540
9254,19254,1,1,6,1,0,2,410
9255,19255,1,1,6,2,0,4,460
9256,19256,1,4,1,2,0,3,540
9257,19257,1,2,6,2,1,3,720
9258,19258,1,4,2,2,0,3,590
9259,19259,2,3,1,1,3,2,630
9260,19260,1,3,1,1,3,1,680
9261,19261,1,7,4,2,0,4,450
9262,19262,3,5,1,2,0,3,495
9263,19263,1,4,2,2,0,2,595
9264,19264,2,5,1,2,0,1,465
9265,19265,1,5,1,1,0,6,660
9266,19266,1,2,1,2,0,3,435
9267,19267,1,1,6,2,0,1,550
9268,19268,1,2,6,1,0,3,570
9269,19269,3,6,1,1,0,2,460
9270,19270,2,5,1,2,0,1,465
9271,19271,1,5,1,2,0,6,570
9272,19272,1,5,2,1,0,6,420
9273,19273,3,5,5,2,0,2,540
9274,19274,1,7,1,2,0,1,595
9275,19275,1,6,1,1,0,6,605
9276,19276,1,7,3,2,0,2,540
9277,19277,1,5,4,2,0,6,480
9278,19278,1,6,4,2,0,3,405
9279,19279,3,2,1,1,3,1,510
9280,19280,1,5,1,1,0,6,510
9281,19281,2,6,1,1,1,6,645
9282,19282,1,4,1,2,2,1,435
9283,19283,3,6,1,2,0,1,390
9284,19284,1,2,2,1,0,2,510
9285,19285,1,2,6,1,0,2,390
9286,19286,1,7,1,2,0,3,570
9287,19287,1,4,5,2,0,1,345
9288,19288,1,2,2,1,1,2,525
9289,19289,1,4,1,2,1,1,360
9290,19290,1,5,6,1,0,1,420
9291,19291,2,6,1,2,0,1,510
9292,19292,2,2,1,2,0,4,675
9293,19293,1,7,4,2,0,4,495
9294,19294,2,6,1,2,0,1,465
9295,19295,2,6,1,1,0,4,540
9296,19296,2,5,6,1,0,4,490
9297,19297,1,6,6,2,0,3,375
9298,19298,2,4,1,1,0,1,560
9299,19299,1,1,6,1,1,1,450
9300,19300,1,2,2,2,0,2,590
9301,19301,1,4,4,2,0,1,420
9302,19302,1,4,6,2,0,1,430
9303,19303,1,1,6,1,0,2,630
9304,19304,1,1,6,2,2,2,570
9305,19305,1,6,1,1,0,3,420
9306,19306,1,7,4,1,0,4,850
